ObsSampleID,Date,Observer,Time_Start,Time_End,Activity,Duration
OS91501,9/17/2012,Obs1,6:50:56,8:17:56,Field work - search for groups,1:27:00
OS91501,9/17/2012,Obs1,8:17:07,15:45:07,Field work - habituation,7:28:00
OS92275,9/17/2012,Obs4,9:00:15,16:30:15,Field work - search for groups,7:30:00
OS91502,9/18/2012,Obs1,7:00:06,9:00:06,Field work - trails,2:00:00
OS92276,9/18/2012,Obs4,7:40:37,8:03:37,Field work - search for groups,0:23:00
OS91502,9/18/2012,Obs1,9:00:19,10:09:19,Field work - search for groups,1:09:00
OS91502,9/18/2012,Obs1,10:09:44,16:30:44,Field work - habituation,6:21:00
OS91502,9/18/2012,Obs1,16:30:55,17:30:55,Field work - returning to camp,1:00:00
OS91505,9/21/2012,Obs1,6:18:36,6:30:36,Field work - search for groups,0:12:00
OS91505,9/21/2012,Obs1,6:30:51,17:20:51,Field work - habituation,10:50:00
OS91505,9/21/2012,Obs1,17:20:07,17:35:07,Field work - returning to camp,0:15:00
OS91506,9/22/2012,Obs1,12:00:31,12:55:31,Field work - habituation,0:55:00
OS92280,9/23/2012,Obs4,7:50:48,8:10:48,Field work - search for groups,0:20:00
OS91507,9/23/2012,Obs1,7:55:40,8:11:40,Field work - search for groups,0:16:00
OS92280,9/23/2012,Obs4,8:10:56,14:47:56,Field work - behavioral data,6:37:00
OS91507,9/23/2012,Obs1,8:11:50,14:48:00,Field work - habituation,6:36:10
OS91508,9/24/2012,Obs1,7:55:46,8:09:46,Field work - search for groups,0:14:00
OS91508,9/24/2012,Obs1,8:09:55,17:40:55,Field work - habituation,9:31:00
OS92281,9/24/2012,Obs4,8:15:00,17:40:00,Field work - behavioral data,9:25:00
OS91508,9/24/2012,Obs1,17:40:16,17:55:16,Field work - returning to camp,0:15:00
OS91509,9/25/2012,Obs1,6:12:17,15:25:17,Field work - behavioral data,9:13:00
OS92282,9/25/2012,Obs4,6:20:10,6:43:10,Field work - search for groups,0:23:00
OS92282,9/25/2012,Obs4,6:44:24,17:20:24,Field work - behavioral data,10:36:00
OS91509,9/25/2012,Obs1,15:25:26,15:48:26,Field work - mapping trees,0:23:00
OS91509,9/25/2012,Obs1,16:00:43,16:20:43,Field work - search for groups,0:20:00
OS92283,9/26/2012,Obs4,6:00:46,6:05:46,Field work - search for groups,0:05:00
OS92283,9/26/2012,Obs4,6:05:08,15:00:08,Field work - behavioral data,8:55:00
OS91510,9/26/2012,Obs1,6:42:02,7:52:02,Field work - search for groups,1:10:00
OS91510,9/26/2012,Obs1,7:52:32,15:05:32,Field work - behavioral data,7:13:00
OS91511,9/27/2012,Obs1,6:20:11,7:02:11,Field work - search for groups,0:42:00
OS91511,9/27/2012,Obs1,7:02:46,16:20:46,Field work - behavioral data,9:18:00
OS92285,9/28/2012,Obs4,6:30:24,8:40:24,Field work - search for groups,2:10:00
OS92285,9/28/2012,Obs4,8:40:15,17:20:15,Field work - behavioral data,8:40:00
OS92287,9/30/2012,Obs4,6:00:54,15:30:54,Field work - search for groups,9:30:00
OS91514,9/30/2012,Obs1,6:40:53,7:00:53,Field work - trails,0:20:00
OS91514,9/30/2012,Obs1,7:00:10,8:35:10,Field work - search for groups,1:35:00
OS91514,9/30/2012,Obs1,8:35:19,16:13:00,Field work - behavioral data,7:37:41
OS92287,9/30/2012,Obs4,15:30:41,17:20:41,Field work - behavioral data,1:50:00
OS91514,9/30/2012,Obs1,16:13:00,17:30:00,Field work - returning to camp,1:17:00
OS92288,10/1/2012,Obs4,5:45:00,11:00:00,Field work - behavioral data,5:15:00
OS91515,10/1/2012,Obs1,10:00:26,10:20:26,Field work - search for groups,0:20:00
OS91515,10/1/2012,Obs1,10:20:44,17:30:44,Field work - behavioral data,7:10:00
OS92288,10/1/2012,Obs4,11:00:11,16:00:11,Field work - search for groups,5:00:00
OS91515,10/1/2012,Obs1,17:30:54,17:40:54,Field work - returning to camp,0:10:00
OS91516,10/2/2012,Obs1,5:39:40,6:39:40,Field work - search for groups,1:00:00
OS91516,10/2/2012,Obs1,6:39:09,17:20:09,Field work - behavioral data,10:41:00
OS92289,10/2/2012,Obs4,8:00:20,15:00:20,Field work - search for groups,7:00:00
OS91517,10/3/2012,Obs1,5:45:52,10:40:52,Field work - behavioral data,4:55:00
OS91517,10/3/2012,Obs1,10:40:02,12:10:02,Field work - search for groups,1:30:00
OS91517,10/3/2012,Obs1,16:00:01,17:00:01,Field work - search for groups,1:00:00
OS92293,10/6/2012,Obs4,6:30:43,7:00:43,Field work - search for groups,0:30:00
OS92293,10/6/2012,Obs4,7:00:28,16:00:28,Field work - behavioral data,9:00:00
OS91520,10/6/2012,Obs1,8:40:56,9:00:56,Field work - search for groups,0:20:00
OS91520,10/6/2012,Obs1,9:00:14,16:00:14,Field work - behavioral data,7:00:00
OS91520,10/6/2012,Obs1,16:00:22,16:15:22,Field work - returning to camp,0:15:00
OS92294,10/7/2012,Obs4,8:00:10,8:30:10,Field work - search for groups,0:30:00
OS92294,10/7/2012,Obs4,8:30:33,16:20:33,Field work - behavioral data,7:50:00
OS91522,10/8/2012,Obs1,6:44:30,7:40:30,Field work - search for groups,0:56:00
OS92295,10/8/2012,Obs4,7:00:04,7:30:04,Field work - search for groups,0:30:00
OS92295,10/8/2012,Obs4,7:30:10,17:20:10,Field work - behavioral data,9:50:00
OS91522,10/8/2012,Obs1,7:40:59,17:20:59,Field work - behavioral data,9:40:00
OS91522,10/8/2012,Obs1,17:20:08,17:31:08,Field work - returning to camp,0:11:00
OS92296,10/9/2012,Obs4,6:05:07,17:20:07,Field work - behavioral data,11:15:00
OS91523,10/9/2012,Obs1,8:40:34,14:20:34,Field work - habituation,5:40:00
OS91524,10/10/2012,Obs1,6:45:08,7:30:08,Field work - trails,0:45:00
OS91524,10/10/2012,Obs1,7:30:20,8:10:20,Field work - search for groups,0:40:00
OS91524,10/10/2012,Obs1,8:10:29,16:10:29,Field work - habituation,8:00:00
OS91525,10/11/2012,Obs1,6:00:41,6:20:41,Field work - search for groups,0:20:00
OS91525,10/11/2012,Obs1,6:20:42,14:20:42,Field work - habituation,8:00:00
OS92298,10/11/2012,Obs4,6:30:18,11:00:18,Field work - search for groups,4:30:00
OS91525,10/11/2012,Obs1,14:20:53,14:30:53,Field work - returning to camp,0:10:00
OS92299,10/12/2012,Obs4,6:00:08,12:00:08,Field work - other,6:00:00
OS92300,10/13/2012,Obs4,3:00:59,17:20:59,Field work - search for groups,14:20:00
OS92300,10/13/2012,Obs4,6:15:24,9:30:24,Field work - search for groups,3:15:00
OS91527,10/13/2012,Obs1,6:50:29,17:40:29,Field work - behavioral data,10:50:00
OS92300,10/13/2012,Obs4,9:30:55,12:00:55,Field work - search for groups,2:30:00
OS91527,10/13/2012,Obs1,17:40:40,17:50:40,Field work - returning to camp,0:10:00
OS92301,10/14/2012,Obs4,6:08:09,8:00:09,Field work - behavioral data,1:52:00
OS92301,10/14/2012,Obs4,8:00:13,12:00:13,Field work - search for groups,4:00:00
OS91529,10/15/2012,Obs1,6:50:17,7:05:00,Field work - search for groups,0:14:43
OS92302,10/15/2012,Obs4,7:00:54,7:30:54,Field work - search for groups,0:30:00
OS91529,10/15/2012,Obs1,7:05:00,16:17:00,Field work - habituation,9:12:00
OS92302,10/15/2012,Obs4,7:30:06,16:20:06,Field work - behavioral data,8:50:00
OS91529,10/15/2012,Obs1,16:17:00,16:30:00,Field work - search for groups,0:13:00
OS91529,10/15/2012,Obs1,16:30:00,17:10:00,Field work - behavioral data,0:40:00
OS92302,10/15/2012,Obs4,16:30:15,17:10:15,Field work - behavioral data,0:40:00
OS91530,10/16/2012,Obs1,5:36:25,17:20:25,Field work - behavioral data,11:44:00
OS92303,10/16/2012,Obs4,7:00:08,7:15:08,Field work - search for groups,0:15:00
OS92303,10/16/2012,Obs4,7:15:21,17:20:21,Field work - behavioral data,10:05:00
OS92304,10/17/2012,Obs4,6:00:32,6:30:32,Field work - behavioral data,0:30:00
OS92305,10/18/2012,Obs4,6:45:33,8:37:33,Field work - search for groups,1:52:00
OS91532,10/18/2012,Obs1,7:20:44,7:35:44,Field work - search for groups,0:15:00
OS91532,10/18/2012,Obs1,7:35:01,16:40:01,Field work - behavioral data,9:05:00
OS92305,10/18/2012,Obs4,8:37:34,13:50:34,Field work - behavioral data,5:13:00
OS91535,10/21/2012,Obs1,7:36:01,8:45:01,Field work - search for groups,1:09:00
OS92308,10/21/2012,Obs4,8:00:30,8:16:30,Field work - search for groups,0:16:00
OS92308,10/21/2012,Obs4,8:16:38,17:20:38,Field work - behavioral data,9:04:00
OS91535,10/21/2012,Obs1,8:45:45,16:00:45,Field work - behavioral data,7:15:00
OS91536,10/22/2012,Obs1,6:18:12,7:40:12,Field work - behavioral data,1:22:00
OS91536,10/22/2012,Obs1,7:40:54,9:35:54,Field work - search for groups,1:55:00
OS92309,10/22/2012,Obs4,8:00:45,9:06:45,Field work - search for groups,1:06:00
OS92309,10/22/2012,Obs4,9:06:44,15:30:44,Field work - behavioral data,6:24:00
OS91536,10/22/2012,Obs1,9:35:26,16:20:26,Field work - behavioral data,6:45:00
OS91536,10/22/2012,Obs1,16:20:37,16:40:37,Field work - returning to camp,0:20:00
OS91537,10/23/2012,Obs1,6:15:41,6:46:41,Field work - search for groups,0:31:00
OS92310,10/23/2012,Obs4,6:30:59,7:23:59,Field work - search for groups,0:53:00
OS91537,10/23/2012,Obs1,6:46:51,17:30:51,Field work - behavioral data,10:44:00
OS92310,10/23/2012,Obs4,7:23:11,17:00:11,Field work - behavioral data,9:37:00
OS91537,10/23/2012,Obs1,17:30:58,17:50:00,Field work - returning to camp,0:19:02
OS91539,10/25/2012,Obs1,6:15:24,6:30:24,Field work - search for groups,0:15:00
OS91539,10/25/2012,Obs1,6:30:42,17:10:42,Field work - behavioral data,10:40:00
OS92312,10/25/2012,Obs4,6:45:59,7:12:59,Field work - search for groups,0:27:00
OS92312,10/25/2012,Obs4,7:12:09,7:22:09,Field work - behavioral data,0:10:00
OS91539,10/25/2012,Obs1,17:10:31,17:30:31,Field work - returning to camp,0:20:00
OS91541,10/27/2012,Obs1,7:00:26,8:00:26,Field work - trails,1:00:00
OS91541,10/27/2012,Obs1,8:00:36,8:30:36,Field work - search for groups,0:30:00
OS91541,10/27/2012,Obs1,8:30:47,16:10:47,Field work - behavioral data,7:40:00
OS92315,10/28/2012,Obs4,6:20:50,6:45:50,Field work - search for groups,0:25:00
OS92315,10/28/2012,Obs4,6:45:02,16:20:02,Field work - behavioral data,9:35:00
OS91543,10/29/2012,Obs1,6:00:23,6:23:23,Field work - search for groups,0:23:00
OS92316,10/29/2012,Obs4,6:10:52,15:00:52,Field work - behavioral data,8:50:00
OS91543,10/29/2012,Obs1,6:23:07,9:27:07,Field work - behavioral data,3:04:00
OS91543,10/29/2012,Obs1,9:27:19,9:40:19,Field work - returning to camp,0:13:00
OS92318,10/31/2012,Obs4,8:00:14,8:32:14,Field work - search for groups,0:32:00
OS91545,10/31/2012,Obs1,8:00:50,8:40:50,Field work - search for groups,0:40:00
OS92318,10/31/2012,Obs4,8:32:30,17:20:30,Field work - behavioral data,8:48:00
OS91545,10/31/2012,Obs1,8:40:59,16:20:59,Field work - behavioral data,7:40:00
OS91548,11/3/2012,Obs1,6:00:36,6:37:36,Field work - search for groups,0:37:00
OS92321,11/3/2012,Obs4,6:30:58,7:02:58,Field work - search for groups,0:32:00
OS91548,11/3/2012,Obs1,6:37:11,8:48:11,Field work - other,2:11:00
OS92321,11/3/2012,Obs4,7:02:06,16:00:06,Field work - behavioral data,8:58:00
OS91548,11/3/2012,Obs1,8:48:47,9:15:47,Field work - other,0:27:00
OS91548,11/3/2012,Obs1,9:15:28,16:35:28,Field work - behavioral data,7:20:00
OS91549,11/4/2012,Obs1,9:00:53,9:50:53,Field work - search for groups,0:50:00
OS92322,11/4/2012,Obs4,9:15:33,9:39:33,Field work - search for groups,0:24:00
OS92322,11/4/2012,Obs4,9:40:43,15:20:43,Field work - behavioral data,5:40:00
OS91549,11/4/2012,Obs1,9:50:57,15:50:57,Field work - behavioral data,6:00:00
OS92323,11/5/2012,Obs4,8:22:21,8:57:21,Field work - search for groups,0:35:00
OS91550,11/5/2012,Obs1,8:22:37,8:50:37,Field work - search for groups,0:28:00
OS91550,11/5/2012,Obs1,8:50:45,11:35:45,Field work - other,2:45:00
OS92323,11/5/2012,Obs4,8:57:29,11:30:29,Field work - other,2:33:00
OS91551,11/6/2012,Obs1,6:00:27,6:33:27,Field work - search for groups,0:33:00
OS91551,11/6/2012,Obs1,6:33:00,17:20:00,Field work - behavioral data,10:47:00
OS92325,11/7/2012,Obs4,13:00:58,13:27:58,Field work - search for groups,0:27:00
OS92325,11/7/2012,Obs4,13:27:30,17:20:30,Field work - behavioral data,3:53:00
OS92326,11/8/2012,Obs4,6:10:18,17:20:18,Field work - behavioral data,11:10:00
OS91553,11/8/2012,Obs1,6:40:44,8:40:44,Field work - trails,2:00:00
OS91553,11/8/2012,Obs1,8:40:59,16:00:59,Field work - behavioral data,7:20:00
OS92327,11/9/2012,Obs4,6:00:31,11:52:31,Field work - search for groups,5:52:00
OS91554,11/9/2012,Obs1,6:40:41,8:00:41,Field work - search for groups,1:20:00
OS91554,11/9/2012,Obs1,8:00:58,16:00:58,Field work - behavioral data,8:00:00
OS92327,11/9/2012,Obs4,11:52:03,17:00:03,Field work - behavioral data,5:08:00
OS91555,11/10/2012,Obs1,6:00:07,6:35:07,Field work - search for groups,0:35:00
OS91555,11/10/2012,Obs1,6:35:16,16:25:16,Field work - behavioral data,9:50:00
OS92328,11/10/2012,Obs4,7:15:04,7:23:04,Field work - search for groups,0:08:00
OS92328,11/10/2012,Obs4,7:23:15,17:20:15,Field work - behavioral data,9:57:00
OS91556,11/11/2012,Obs1,5:50:14,6:38:14,Field work - search for groups,0:48:00
OS92329,11/11/2012,Obs4,6:00:12,6:41:12,Field work - search for groups,0:41:00
OS91556,11/11/2012,Obs1,6:38:31,14:20:31,Field work - behavioral data,7:42:00
OS92329,11/11/2012,Obs4,6:41:21,15:00:21,Field work - behavioral data,8:19:00
OS91556,11/11/2012,Obs1,14:20:41,16:00:41,Field work - other,1:40:00
OS92338,11/20/2012,Obs4,11:45:05,12:41:05,Field work - search for groups,0:56:00
OS92338,11/20/2012,Obs4,12:41:17,15:00:17,Field work - behavioral data,2:19:00
OS92341,11/23/2012,Obs4,6:00:53,12:00:53,Field work - search for groups,6:00:00
OS91568,11/23/2012,Obs1,8:10:00,8:28:00,Field work - search for groups,0:18:00
OS91568,11/23/2012,Obs1,8:28:11,16:10:11,Field work - behavioral data,7:42:00
OS91569,11/24/2012,Obs1,6:10:35,6:34:35,Field work - search for groups,0:24:00
OS92342,11/24/2012,Obs4,6:30:09,6:58:09,Field work - search for groups,0:28:00
OS91569,11/24/2012,Obs1,6:34:48,16:40:48,Field work - behavioral data,10:06:00
OS92342,11/24/2012,Obs4,6:58:35,17:20:35,Field work - behavioral data,10:22:00
OS92343,11/25/2012,Obs4,6:00:46,16:20:46,Field work - behavioral data,10:20:00
OS91570,11/25/2012,Obs1,9:00:05,9:58:05,Field work - search for groups,0:58:00
OS91570,11/25/2012,Obs1,9:58:13,14:40:13,Field work - habituation,4:42:00
OS92345,11/27/2012,Obs4,6:40:18,7:30:18,Field work - search for groups,0:50:00
OS92345,11/27/2012,Obs4,7:30:44,12:40:44,Field work - behavioral data,5:10:00
OS91572,11/27/2012,Obs1,9:35:03,9:58:03,Field work - search for groups,0:23:00
OS91572,11/27/2012,Obs1,9:58:17,13:10:17,Field work - behavioral data,3:12:00
OS92346,11/28/2012,Obs4,5:45:20,6:27:20,Field work - search for groups,0:42:00
OS91573,11/28/2012,Obs1,5:55:14,17:55:14,Field work - behavioral data,12:00:00
OS92346,11/28/2012,Obs4,6:27:33,12:00:33,Field work - behavioral data,5:33:00
OS92346,11/28/2012,Obs4,12:00:57,13:12:57,Field work - search for groups,1:12:00
OS92346,11/28/2012,Obs4,13:12:04,17:20:04,Field work - behavioral data,4:08:00
OS92347,11/29/2012,Obs4,6:00:11,8:00:11,Field work - search for groups,2:00:00
OS92347,11/29/2012,Obs4,8:00:19,11:00:19,Field work - behavioral data,3:00:00
OS92348,11/30/2012,Obs4,8:15:31,11:00:31,Field work - search for groups,2:45:00
OS91575,11/30/2012,Obs1,8:16:32,11:00:32,Field work - search for groups,2:44:00
OS92348,11/30/2012,Obs4,11:00:18,15:55:18,Field work - other,4:55:00
OS91575,11/30/2012,Obs1,11:00:32,15:55:32,Field work - habituation,4:55:00
OS91575,11/30/2012,Obs1,15:55:58,16:55:58,Field work - returning to camp,1:00:00
OS92349,12/1/2012,Obs4,5:20:10,7:30:10,Field work - behavioral data,2:10:00
OS92349,12/1/2012,Obs4,7:30:11,12:00:11,Field work - search for groups,4:30:00
OS92349,12/1/2012,Obs4,16:00:47,17:40:47,Field work - search for groups,1:40:00
OS91577,12/2/2012,Obs1,8:46:22,9:00:22,Field work - search for groups,0:14:00
OS91577,12/2/2012,Obs1,9:00:04,17:00:04,Field work - habituation,8:00:00
OS92350,12/2/2012,Obs4,9:30:30,10:00:30,Field work - search for groups,0:30:00
OS92350,12/2/2012,Obs4,10:00:46,17:20:46,Field work - behavioral data,7:20:00
OS91578,12/3/2012,Obs1,7:58:04,17:30:04,Field work - behavioral data,9:32:00
OS91579,12/4/2012,Obs1,6:10:25,6:20:25,Field work - search for groups,0:10:00
OS91579,12/4/2012,Obs1,6:20:35,16:08:35,Field work - behavioral data,9:48:00
OS92353,12/5/2012,Obs4,6:20:05,7:00:05,Field work - search for groups,0:40:00
OS92353,12/5/2012,Obs4,7:00:21,16:20:21,Field work - behavioral data,9:20:00
OS92354,12/6/2012,Obs4,6:20:59,7:02:59,Field work - search for groups,0:42:00
OS92354,12/6/2012,Obs4,7:02:08,16:00:08,Field work - behavioral data,8:58:00
OS91581,12/6/2012,Obs1,10:11:49,16:49:49,Field work - behavioral data,6:38:00
OS91582,12/7/2012,Obs1,6:52:31,14:20:31,Field work - behavioral data,7:28:00
OS91584,12/9/2012,Obs1,8:12:27,10:45:27,Field work - other,2:33:00
OS92359,12/11/2012,Obs4,6:00:26,7:00:26,Field work - search for groups,1:00:00
OS92359,12/11/2012,Obs4,7:00:33,17:00:33,Field work - behavioral data,10:00:00
OS91586,12/11/2012,Obs1,9:00:23,14:10:23,Field work - behavioral data,5:10:00
OS92363,12/15/2012,Obs4,6:30:16,6:43:16,Field work - search for groups,0:13:00
OS92363,12/15/2012,Obs4,6:43:26,17:20:26,Field work - behavioral data,10:37:00
OS92364,12/16/2012,Obs4,6:30:53,7:10:53,Field work - search for groups,0:40:00
OS92364,12/16/2012,Obs4,7:10:11,10:27:11,Field work - behavioral data,3:17:00
OS92364,12/16/2012,Obs4,12:00:33,12:30:33,Field work - search for groups,0:30:00
OS92364,12/16/2012,Obs4,12:30:56,17:20:56,Field work - behavioral data,4:50:00
OS92365,12/17/2012,Obs4,6:00:48,6:45:48,Field work - behavioral data,0:45:00
OS92365,12/17/2012,Obs4,7:30:46,18:00:46,Field work - behavioral data,10:30:00
OS92367,12/19/2012,Obs4,9:00:16,17:20:16,Field work - behavioral data,8:20:00
OS92368,12/20/2012,Obs4,6:30:15,8:07:15,Field work - search for groups,1:37:00
OS92368,12/20/2012,Obs4,8:07:46,16:20:46,Field work - behavioral data,8:13:00
OS92369,12/21/2012,Obs4,6:30:48,15:00:48,Field work - behavioral data,8:30:00
OS92371,12/23/2012,Obs4,7:00:25,7:20:25,Field work - search for groups,0:20:00
OS92371,12/23/2012,Obs4,7:20:08,8:40:08,Field work - behavioral data,1:20:00
OS92371,12/23/2012,Obs4,15:00:19,17:10:19,Field work - search for groups,2:10:00
OS92372,12/24/2012,Obs4,7:45:00,9:00:00,Field work - behavioral data,1:15:00
OS92372,12/24/2012,Obs4,9:00:10,14:00:10,Field work - behavioral data,5:00:00
OS92373,12/25/2012,Obs4,7:00:29,7:50:29,Field work - search for groups,0:50:00
OS92373,12/25/2012,Obs4,7:50:38,12:20:38,Field work - habituation,4:30:00
OS92376,12/28/2012,Obs4,6:30:22,6:55:22,Field work - search for groups,0:25:00
OS92376,12/28/2012,Obs4,6:55:40,12:00:40,Field work - behavioral data,5:05:00
OS92376,12/28/2012,Obs4,12:00:54,17:00:54,Field work - search for groups,5:00:00
OS92377,12/29/2012,Obs4,7:15:46,8:00:46,Field work - search for groups,0:45:00
OS92377,12/29/2012,Obs4,8:00:55,17:08:55,Field work - behavioral data,9:08:00
OS92381,1/2/2013,Obs4,7:50:20,8:10:20,Field work - search for groups,0:20:00
OS92381,1/2/2013,Obs4,8:10:29,13:15:29,Field work - behavioral data,5:05:00
OS92381,1/2/2013,Obs4,13:40:16,14:12:16,Field work - search for groups,0:32:00
OS92381,1/2/2013,Obs4,14:12:41,17:20:41,Field work - behavioral data,3:08:00
OS92383,1/4/2013,Obs4,8:00:13,8:27:13,Field work - search for groups,0:27:00
OS92383,1/4/2013,Obs4,8:27:20,17:20:20,Field work - behavioral data,8:53:00
OS92384,1/5/2013,Obs4,6:05:30,11:00:30,Field work - behavioral data,4:55:00
OS92385,1/6/2013,Obs4,8:00:04,8:00:04,Field work - search for groups,0:00:00
OS92386,1/7/2013,Obs4,8:15:43,9:25:43,Field work - search for groups,1:10:00
OS92386,1/7/2013,Obs4,9:25:55,16:25:55,Field work - behavioral data,7:00:00
OS92387,1/8/2013,Obs4,6:10:31,6:25:31,Field work - search for groups,0:15:00
OS92387,1/8/2013,Obs4,6:27:19,15:20:19,Field work - behavioral data,8:53:00
OS92387,1/8/2013,Obs4,15:20:27,16:00:27,Field work - search for groups,0:40:00
OS92388,1/9/2013,Obs4,6:00:08,7:00:08,Field work - search for groups,1:00:00
OS92388,1/9/2013,Obs4,8:00:38,11:30:38,Field work - search for groups,3:30:00
OS92400,1/12/2013,Obs4,6:30:38,12:30:38,Field work - search for groups,6:00:00
OS92400,1/12/2013,Obs4,12:30:23,16:00:23,Field work - behavioral data,3:30:00
OS92401,1/13/2013,Obs4,6:30:04,8:34:04,Field work - search for groups,2:04:00
OS92401,1/13/2013,Obs4,8:34:58,16:00:58,Field work - behavioral data,7:26:00
OS92403,1/15/2013,Obs4,6:10:11,6:23:11,Field work - search for groups,0:13:00
OS92403,1/15/2013,Obs4,6:23:24,17:58:24,Field work - behavioral data,11:35:00
OS92404,1/16/2013,Obs4,6:00:09,17:25:09,Field work - behavioral data,11:25:00
OS92405,1/17/2013,Obs4,6:30:37,6:47:37,Field work - search for groups,0:17:00
OS92405,1/17/2013,Obs4,6:47:52,16:20:52,Field work - behavioral data,9:33:00
OS92406,1/18/2013,Obs4,6:20:07,6:50:07,Field work - search for groups,0:30:00
OS92406,1/18/2013,Obs4,6:50:20,16:20:20,Field work - behavioral data,9:30:00
OS92410,1/22/2013,Obs4,6:00:18,9:30:18,Field work - behavioral data,3:30:00
OS92410,1/22/2013,Obs4,9:30:28,12:30:28,Field work - search for groups,3:00:00
OS92410,1/22/2013,Obs4,15:20:46,17:20:46,Field work - search for groups,2:00:00
OS92411,1/23/2013,Obs4,10:30:46,10:45:46,Field work - search for groups,0:15:00
OS92411,1/23/2013,Obs4,10:45:31,17:20:31,Field work - behavioral data,6:35:00
OS92412,1/24/2013,Obs4,7:00:35,7:15:35,Field work - search for groups,0:15:00
OS92412,1/24/2013,Obs4,7:15:44,17:20:44,Field work - behavioral data,10:05:00
OS92413,1/25/2013,Obs4,7:30:52,7:51:52,Field work - search for groups,0:21:00
OS92413,1/25/2013,Obs4,7:51:01,17:00:01,Field work - behavioral data,9:09:00
OS92416,1/28/2013,Obs4,7:30:06,7:38:06,Field work - search for groups,0:08:00
